revision,fixture,width,height,pixels,ncolors,threads,round,phase,sample,traversal,schedule_position,planner_mode,bands,queue_depth,band_height,overlap_rows,planned_dither_threads,planned_encode_threads,observed_parallel_dither_threads,observed_encode_pool_threads,observed_writer_threads,dither_start_count,dither_finish_count,encode_worker_start_count,encode_worker_finish_count,writer_start_count,writer_finish_count,encoder_abort_count,tail_grow_requested,dither_encode_overlap,encoder_wall_seconds,palette_wall_seconds,dither_encode_wall_seconds,sixel_bytes,sixel_sha256,total_wall_seconds,command
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,2,2,8,timed,6,descending,48,pipeline,180,6,1080,6,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.125667,0.043247999999999995,0.03800300000000001,273903,f04a723725c85c3038ee43a2109c1680d5c006b164956f4444764bec675201f0,0.125667,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 2 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,2,2,9,timed,7,ascending,1,pipeline,180,6,1080,6,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.126492,0.043491999999999996,0.037757,273903,f04a723725c85c3038ee43a2109c1680d5c006b164956f4444764bec675201f0,0.126492,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 2 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,2,4,9,timed,7,ascending,2,pipeline,180,12,540,6,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.094168,0.04326200000000001,0.022917000000000007,273634,bdf2c4eb98c1a3543a495f8d874f0ad87772c6f57e304782d7e0622ef17c044b,0.094168,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 2 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,2,6,9,timed,7,ascending,3,pipeline,180,18,270,6,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.07969699999999999,0.043389,0.013240999999999989,273960,896372a37b9d88002e1cd93e20ca1a4b6b01ee4ca18b14a6c8ffee680a318912,0.07969699999999999,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 2 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,2,8,9,timed,7,ascending,4,pipeline,180,24,180,6,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.073549,0.043606000000000006,0.010281000000000012,273696,203d2423f41af5740017fbca18963a1389d3e15edef596f111a1454f4b643788,0.073549,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 2 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,4,2,9,timed,7,ascending,5,pipeline,180,6,1080,6,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.132584,0.043991999999999996,0.043907000000000015,518456,f48fb762eefd0876aca7b880be2ff1d470ee0eed9e8b27a752c5369bf6511263,0.132584,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 4 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,4,4,9,timed,7,ascending,6,pipeline,180,12,540,6,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.095927,0.043575,0.024402000000000007,518862,3e82217bab61936f11e452db01d56441cc6264c9e4118ea5cd012e2155ac0808,0.095927,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 4 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,4,6,9,timed,7,ascending,7,pipeline,180,18,270,6,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.081443,0.044203000000000006,0.014211000000000001,519265,43adf93a566643c9e773f939ae35a239ba18ef7f394e2a40fda4fdeac618278e,0.081443,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 4 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,4,8,9,timed,7,ascending,8,pipeline,180,24,180,6,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.07517599999999999,0.043834,0.010732999999999993,518185,8fc76064332dcb33131abde93d715a2da6780e84ac707362106643d95b066fc9,0.07517599999999999,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 4 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,8,2,9,timed,7,ascending,9,pipeline,180,6,1080,6,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.136458,0.04424,0.047199000000000005,663909,8a73164739b0782a2e4ead97e10f71c52ec4c70c35b9453cf9882bb7b19f37f9,0.136458,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 8 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,8,4,9,timed,7,ascending,10,pipeline,180,12,540,6,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.100933,0.045008000000000006,0.027053999999999995,663425,3495ae4d367b9ccf9f0e6a856a9f8732f71ec3df6f521d87a2a9660f687fc6fc,0.100933,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 8 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,8,6,9,timed,7,ascending,11,pipeline,180,18,270,6,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.08259699999999999,0.04444000000000001,0.015381999999999993,663603,bb94b3b3d4d62846b024db824ed69063c2d9318a5fbe82fb631d77849f210807,0.08259699999999999,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 8 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,8,8,9,timed,7,ascending,12,pipeline,180,24,180,6,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.075711,0.044392,0.011748000000000008,663251,eca0d80d7151e0d1019446e80c4499c1593c683128d81ed6b19bffe72702fcbb,0.075711,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 8 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,16,2,9,timed,7,ascending,13,pipeline,180,6,1080,6,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.13895,0.044961999999999995,0.04921099999999999,780306,cd97ff7e86e680bb7a5f5ffc76370d823d4852fb7a0c3ea691f6d65a71a2720a,0.13895,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 16 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,16,4,9,timed,7,ascending,14,pipeline,180,12,540,6,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.106929,0.045466999999999994,0.032782000000000006,777860,ca5ae6547f613925edbf899d18e0d73a242789141a202982c52ea0906ae20b50,0.106929,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 16 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,16,6,9,timed,7,ascending,15,pipeline,180,18,270,6,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.086334,0.04521700000000001,0.018373,778375,ea03ad656c80dc06f39ba5e4910c6f3609f2e882d4fedf1ed01204930807b9ce,0.086334,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 16 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,16,8,9,timed,7,ascending,16,pipeline,180,24,180,6,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.081719,0.045582,0.013854000000000005,778304,936c76354d28f1fa470d7824f034ecd6fa69cfc7273747c0a6b13dad7547c6f5,0.081719,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 16 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,24,2,9,timed,7,ascending,17,pipeline,180,6,1080,6,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.142094,0.045839000000000005,0.050986000000000004,852843,c64a25db3be8016a9d97455a077fa4a9c5d5e1b14c204ae3433c590ff1242789,0.142094,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 24 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,24,4,9,timed,7,ascending,18,pipeline,180,12,540,6,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.113608,0.045984000000000004,0.038678000000000004,851828,5fa10ac569cc0d1e728d3a18eeb059393b06153fd7f5916d5ca6b223156bfb16,0.113608,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 24 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,24,6,9,timed,7,ascending,19,pipeline,180,18,270,6,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.09004999999999999,0.045913999999999996,0.02147099999999999,852061,ee3216b860be2972ed112e2d9836be0c32df2f8f1a5bfde5902b5bb2a30e6a6f,0.09004999999999999,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 24 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,24,8,9,timed,7,ascending,20,pipeline,180,24,180,6,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.082208,0.04636200000000001,0.015641000000000002,851406,1618de9c692ae7ca76c7e0f3447d20d780de9698af467f8fd82888e61fb04c4a,0.082208,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 24 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,32,2,9,timed,7,ascending,21,pipeline,180,6,1080,6,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.14216299999999998,0.046754,0.050396999999999983,868514,492c029a3e797c359cf5c60aebaee0d03c4a15884c35f4e9c8d03b94eb12dda5,0.14216299999999998,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 32 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,32,4,9,timed,7,ascending,22,pipeline,180,12,540,6,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.119597,0.046495999999999996,0.044187000000000004,866519,e32c425303f0136f2a68707137be1d6e26dc6d49f286d028f35c8a431a8d6abf,0.119597,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 32 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,32,6,9,timed,7,ascending,23,pipeline,180,18,270,6,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.092768,0.04587999999999999,0.024026000000000006,866266,502cf9d8c64b1d2e73c7fdb0b9dc9bb09900862558deb1bb3e8622e96744a29f,0.092768,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 32 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,32,8,9,timed,7,ascending,24,pipeline,180,24,180,6,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.08420599999999999,0.04692,0.017313999999999996,866527,b8b43c3d38222192589e79a980311583252284c7b31f5d802e441ba9acd6f1b1,0.08420599999999999,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 32 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,48,2,9,timed,7,ascending,25,pipeline,180,6,1080,0,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.144386,0.04843100000000001,0.050856999999999986,891077,7780e6b5b548a72bd6cdd6744a1b3e9fec2dd1b92e7d8b7a0a76fb8d5fc85061,0.144386,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 48 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,48,4,9,timed,7,ascending,26,pipeline,180,12,540,0,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.132359,0.048329,0.05483800000000001,888241,8a8344876e49fe5edf0da1147561b61e72a23c474a33a16c23e8ca56704ed02a,0.132359,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 48 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,48,6,9,timed,7,ascending,27,pipeline,180,18,270,0,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.09978,0.047563999999999995,0.029255000000000003,887400,ec595f45a1b8101e044204eed515215019022c721faf3334f09fb14b08569867,0.09978,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 48 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,48,8,9,timed,7,ascending,28,pipeline,180,24,180,0,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.087422,0.047742999999999994,0.02011600000000001,887104,8cffeb5ede0de260e06ab2b717cf35ea7b0f4ea8957ea8c49933d7cb9da30aec,0.087422,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 48 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,64,2,9,timed,7,ascending,29,pipeline,180,6,1080,0,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.145611,0.049597,0.051382,912800,38fdff26d969de5a6ee7b315c32fc963a2dddef26bba8ff90ce5631697117ce4,0.145611,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 64 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,64,4,9,timed,7,ascending,30,pipeline,180,12,540,0,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.145064,0.049359,0.06692000000000001,909107,42edf14ecc8e80e2d7c0dfae4ba5c80b920b0a350d5b5a2c3ba2f32dd5a2e6c0,0.145064,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 64 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,64,6,9,timed,7,ascending,31,pipeline,180,18,270,0,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.110701,0.04951,0.03552899999999999,908631,4ef1546450cdcc25ee240aea839ccbd5d104a264520d95c368c7ca479e2f5a2d,0.110701,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 64 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,64,8,9,timed,7,ascending,32,pipeline,180,24,180,0,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.093328,0.049253000000000005,0.024221999999999994,907430,9ce3d55b59906a18142ac1c421935bb14e956e41da367cdc0695cd784c27db87,0.093328,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 64 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,96,2,9,timed,7,ascending,33,pipeline,180,6,1080,0,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.149754,0.052128999999999995,0.052597000000000005,924457,e3ffd159c55635523e5349431c27dbafb656138a2c4e88bbb944a4e52f143f0d,0.149754,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 96 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,96,4,9,timed,7,ascending,34,pipeline,180,12,540,0,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.170431,0.05222099999999999,0.089268,917740,0e9702b7aa0389fc9d15b0855fcaa048fb3ea8980d9c501c7bde9d4eebbea09b,0.170431,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 96 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,96,6,9,timed,7,ascending,35,pipeline,180,18,270,0,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.120923,0.051805000000000004,0.04646600000000001,917055,9ecb9fa30789b9320deaae4c39133488853ccd993bdf007e9723872722b71376,0.120923,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 96 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,96,8,9,timed,7,ascending,36,pipeline,180,24,180,0,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.103113,0.05170999999999999,0.031677,916302,415887b83c7061ab1a93a768bc26bc5abb1a19fa6d787757728899710ae400b2,0.103113,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 96 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,128,2,9,timed,7,ascending,37,pipeline,180,6,1080,0,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.152438,0.054985,0.05283399999999999,935411,2c55b62d33ca73354b3a6a4f055eef9664068ea68b9694b1f940b514ccc96284,0.152438,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 128 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,128,4,9,timed,7,ascending,38,pipeline,180,12,540,0,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.200595,0.05504100000000001,0.116622,925053,daa306dcf2662851b709ac0899a2e41b67324fec65748ecbbe7a575b8b9afe7b,0.200595,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 128 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,128,6,9,timed,7,ascending,39,pipeline,180,18,270,0,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.137819,0.054654,0.06016199999999999,924219,a8b497bda6088812479c70c2d83956c856d8b2f575e6759cd0a6c35d6317ef3e,0.137819,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 128 -v -J '{log}' -o '{output}' '{input}'
0d8c1807eeccf109afd7c8de63ff038919fcb61b,1920x1080,1920,1080,2073600,128,8,9,timed,7,ascending,40,pipeline,180,24,180,0,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.115318,0.054851,0.040798,923734,11d726abf12f48ebc704500352a869da531df0bfae4ef8916e4ac3f7e6c464f0,0.115318,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 128 -v -J '{log}' -o '{output}' '{input}'
